"order_id","assignment_id","user_id","assistment_id","problem_id","original","correct","attempt_count","ms_first_response","tutor_mode","answer_type","sequence_id","student_class_id","position","type","base_sequence_id","skill_id","skill_name","teacher_id","school_id","hint_count","hint_total","overlap_time","template_id","answer_id","answer_text","first_action","bottom_hint","opportunity","opportunity_original"
"26961810","266698","79021","37497","59608","0","1","1","4446","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","2","4446","30986",,"2","0",,"37",
"26961815","266698","79021","37497","59609","0","1","1","21512","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","4","21512","30986",,"y=-1/10x+2","0",,"38",
"26961827","266698","79021","37538","59770","1","0","1","61293","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","0","61324","30988",,"y=-2/4x-6","0",,"39","12"
"26961890","266698","79021","37538","59771","0","0","2","10577","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","3","4","35724","30988",,"-0.5","0","0","40",
"26961918","266698","79021","37538","59772","0","1","1","6801","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","2","6801","30988",,"-6","0",,"41",
"26961922","266698","79021","37538","59773","0","1","1","21278","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","4","21278","30988",,"y=-4/10x-6","0",,"42",
"26961944","266698","79021","37515","59678","1","1","1","51200","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","0","51200","30861",,"y=1/2x+7","0",,"43","13"
"26962164","268013","79021","42877","76211","1","0","1","69669","tutor","algebra","6272","12351","100","MasterySection","6272","297","Area Trapezoid","42999","2770","0","0","69700","31690",,"87.5","0",,"99","15"
"26962217","268013","79021","42877","76212","0","1","1","3915","tutor","choose_1","6272","12351","100","MasterySection","6272","297","Area Trapezoid","42999","2770","0","3","3915","31690","128194",,"0",,"100",
"26962223","268013","79021","42877","76213","0","1","1","5258","tutor","choose_1","6272","12351","100","MasterySection","6272","297","Area Trapezoid","42999","2770","0","2","5258","31690","128200",,"0",,"101",
"26962232","268013","79021","42877","76214","0","1","1","9750","tutor","choose_1","6272","12351","100","MasterySection","6272","297","Area Trapezoid","42999","2770","0","3","9750","31690","128202",,"0",,"102",
"26962237","268013","79021","42877","76215","0","1","1","27237","tutor","algebra","6272","12351","100","MasterySection","6272","297","Area Trapezoid","42999","2770","0","2","27237","31690",,"22.5","0",,"103",
"26962259","268013","79021","42877","76216","0","1","1","10577","tutor","choose_1","6272","12351","100","MasterySection","6272","297","Area Trapezoid","42999","2770","0","2","10577","31690","128210",,"0",,"104",
"26962266","268013","79021","42877","76217","0","1","1","11575","tutor","algebra","6272","12351","100","MasterySection","6272","297","Area Trapezoid","42999","2770","0","2","11575","31690",,"20","0",,"105",
"26962278","268013","79021","42877","76218","0","1","1","8580","tutor","algebra","6272","12351","100","MasterySection","6272","297","Area Trapezoid","42999","2770","0","3","8580","31690",,"42.5","0",,"106",
"26962299","268013","79021","42904","76427","1","1","1","39203","tutor","algebra","6272","12351","100","MasterySection","6272","297","Area Trapezoid","42999","2770","0","0","39203","31690",,"40","0",,"107","16"
"26962342","268013","79021","42887","76289","1","1","1","27503","tutor","algebra","6272","12351","100","MasterySection","6272","297","Area Trapezoid","42999","2770","0","0","27503","31690",,"35","0",,"108","17"
"26962388","268013","79021","42883","76259","1","1","1","45724","tutor","algebra","6272","12351","100","MasterySection","6272","297","Area Trapezoid","42999","2770","0","0","45724","31690",,"35","0",,"109","18"
"26962517","268024","79021","41129","71813","1","0","2","31138","tutor","algebra","6068","12351","111","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","2","4","73788","32329",,"20","0","0","26","26"
"26962571","268024","79021","41118","71802","1","0","2","45162","tutor","algebra","6068","12351","111","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","2","4","73897","32329",,"16","0","0","27","27"
"26962647","268024","79021","41128","71812","1","1","1","24117","tutor","algebra","6068","12351","111","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","0","4","24117","32329",,"9","0",,"28","28"
"26962669","268024","79021","41139","71823","1","1","1","19749","tutor","algebra","6068","12351","111","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","0","4","19749","32329",,"12","0",,"29","29"
"26962683","268024","79021","41124","71808","1","1","1","23088","tutor","algebra","6068","12351","111","MasterySection","6056","46","Calculations with Similar Figures","42999","2770","0","4","23088","32329",,"15","0",,"30","30"
"27003447","268026","79021","41064","71744","1","0","2","62915","tutor","algebra","6066","12351","113","MasterySection","6066","35","Effect of Changing Dimensions of a Shape Prportionally","42999","2770","4","4","78469","31955",,"125","0","1","1","1"
"27003474","268026","79021","41068","71748","1","1","1","9329","tutor","algebra","6066","12351","113","MasterySection","6066","35","Effect of Changing Dimensions of a Shape Prportionally","42999","2770","0","4","9329","31955",,"100","0",,"2","2"
"27003481","268026","79021","41073","71753","1","0","2","4228","tutor","algebra","6066","12351","113","MasterySection","6066","35","Effect of Changing Dimensions of a Shape Prportionally","42999","2770","4","4","108405","31955",,"36","0","1","3","3"
"27003499","268026","79021","41069","71749","1","0","4","14446","tutor","algebra","6066","12351","113","MasterySection","6066","35","Effect of Changing Dimensions of a Shape Prportionally","42999","2770","4","4","49608","31955",,"64","0","1","4","4"
"27003516","268026","79021","41063","71743","1","1","1","316143","tutor","algebra","6066","12351","113","MasterySection","6066","35","Effect of Changing Dimensions of a Shape Prportionally","42999","2770","0","4","316143","31955",,"16","0",,"5","5"
"27095819","268026","79021","41060","71740","1","1","1","4835","tutor","algebra","6066","12351","113","MasterySection","6066","35","Effect of Changing Dimensions of a Shape Prportionally","42999","2770","0","4","4835","31955",,"14","0",,"6","6"
"27095910","268026","79021","41082","71763","1","1","1","5179","tutor","algebra","6066","12351","113","MasterySection","6066","35","Effect of Changing Dimensions of a Shape Prportionally","42999","2770","0","4","5179","31955",,"72","0",,"7","7"
"27096239","266692","79021","32167","49346","1","0","1","202971","tutor","algebra","5925","12351","88","MasterySection","5925","74","Subtraction Whole Numbers","42999","2770","0","0","203056","30036",,"51000","0",,"31","17"
"27098393","266692","79021","32167","49347","0","1","1","13748","tutor","algebra","5925","12351","88","MasterySection","5925","74","Subtraction Whole Numbers","42999","2770","0","3","13748","30036",,"1500","0",,"32",
"27098540","266692","79021","32167","49348","0","0","2","17785","tutor","algebra","5925","12351","88","MasterySection","5925","74","Subtraction Whole Numbers","42999","2770","0","4","190559","30036",,"51000","0",,"33",
"27101341","266692","79021","32159","49322","1","1","1","71484","tutor","algebra","5925","12351","88","MasterySection","5925","74","Subtraction Whole Numbers","42999","2770","0","0","71484","30036",,"42000","0",,"34","18"
"27102189","266692","79021","32176","49373","1","1","1","108826","tutor","algebra","5925","12351","88","MasterySection","5925","74","Subtraction Whole Numbers","42999","2770","0","0","108826","30036",,"95500","0",,"35","19"
"27103084","266692","79021","32166","49343","1","1","1","66784","tutor","algebra","5925","12351","88","MasterySection","5925","74","Subtraction Whole Numbers","42999","2770","0","0","66784","30036",,"39600","0",,"36","20"
"27103692","266692","79021","32171","49358","1","0","1","48101","tutor","algebra","5925","12351","88","MasterySection","5925","74","Subtraction Whole Numbers","42999","2770","0","0","48184","30036",,"55600","0",,"37","21"
"27103967","266692","79021","32171","49359","0","0","3","16038","tutor","algebra","5925","12351","88","MasterySection","5925","74","Subtraction Whole Numbers","42999","2770","0","3","34165","30036",,"62100","0",,"38",
"27104188","266692","79021","32171","49360","0","1","1","76383","tutor","algebra","5925","12351","88","MasterySection","5925","74","Subtraction Whole Numbers","42999","2770","0","3","76383","30036",,"51600","0",,"39",
"27134202","268027","79021","42405","75327","1","0","3","83476","tutor","algebra","6152","12351","114","MasterySection","6152","301","Surface Area Rectangular Prism","42999","2770","6","7","409479","31684",,,"1","0","1","1"
"27134659","268027","79021","42415","75337","1","0","1","475076","tutor","algebra","6152","12351","114","MasterySection","6152","301","Surface Area Rectangular Prism","42999","2770","6","7","674248","31684",,,"1","0","2","2"
"27135496","268027","79021","42390","75312","1","1","1","169892","tutor","algebra","6152","12351","114","MasterySection","6152","301","Surface Area Rectangular Prism","42999","2770","0","7","169892","31684",,"192","0",,"3","3"
"27135757","268027","79021","42402","75324","1","1","1","63868","tutor","algebra","6152","12351","114","MasterySection","6152","301","Surface Area Rectangular Prism","42999","2770","0","7","63868","31684",,"90","0",,"4","4"
"27135827","268027","79021","42400","75322","1","1","1","21900","tutor","algebra","6152","12351","114","MasterySection","6152","301","Surface Area Rectangular Prism","42999","2770","0","7","21900","31684",,"80","0",,"5","5"
"27135877","268028","79021","51258","90292","1","0","1","744576","tutor","algebra","7021","12351","115","MasterySection","6152","299","Surface Area Cylinder","42999","2770","1","2","1481658","47637",,,"1","0","1","1"
"27139962","268028","79021","51129","90163","1","0","2","36450","tutor","algebra","7021","12351","115","MasterySection","6152","301","Surface Area Rectangular Prism","42999","2770","1","2","105424","47535",,"10648","0","0","6","6"
"27140015","268028","79021","51161","90195","1","0","2","70728","tutor","algebra","7021","12351","115","MasterySection","6152","301","Surface Area Rectangular Prism","42999","2770","2","2","79052","47535",,"390","0","1","7","7"
"27140113","268028","79021","51228","90262","1","0","1","53252","tutor","algebra","7021","12351","115","MasterySection","6152","299","Surface Area Cylinder","42999","2770","2","2","61304","47637",,,"1","1","2","2"
"27140142","268028","79021","51259","90293","1","0","1","3864","tutor","algebra","7021","12351","115","MasterySection","6152","299","Surface Area Cylinder","42999","2770","2","4","13442","47637",,,"1","1","3","3"
"27140260","268028","79021","51135","90169","1","0","1","245246","tutor","algebra","7021","12351","115","MasterySection","6152","301","Surface Area Rectangular Prism","42999","2770","2","2","464892","47535",,,"1","1","8","8"
"27140596","268028","79021","51165","90199","1","0","1","1876","tutor","algebra","7021","12351","115","MasterySection","6152","301","Surface Area Rectangular Prism","42999","2770","2","2","6476","47535",,,"1","1","9","9"
"27279317","268028","79021","51224","90258","1","1","1","251693","tutor","algebra","7021","12351","115","MasterySection","6152","301","Surface Area Rectangular Prism","42999","2770","0","2","251693","47535",,"122","0",,"10","10"
"27280758","268028","79021","51177","90211","1","1","1","25562","tutor","algebra","7021","12351","115","MasterySection","6152","301","Surface Area Rectangular Prism","42999","2770","0","2","25562","47535",,"48","0",,"11","11"
"27280872","268028","79021","51237","90271","1","1","1","78472","tutor","algebra","7021","12351","115","MasterySection","6152","299","Surface Area Cylinder","42999","2770","0","2","78472","47637",,"25.12","0",,"4","4"
"27281533","268029","79021","42505","75462","1","1","1","18909","tutor","algebra","6180","12351","116","MasterySection","6180","307","Volume Rectangular Prism","42999","2770","0","0","18909","31688",,"6","0",,"1","1"
"27281770","268030","79021","42773","75730","1","1","1","63194","tutor","algebra","6184","12351","117","MasterySection","6180","303","Volume Cylinder","42999","2770","0","5","63194","31687",,"318","0",,"1","1"
"27478711","268031","79021","50885","89799","1","1","1","52402","tutor","algebra","7013","12351","118","MasterySection","6180","307","Volume Rectangular Prism","42999","2770","0","2","52402","31688",,"15","0",,"2","2"
"27478775","268032","79021","43106","77368","1","1","1","245123","tutor","algebra","6273","12351","119","MasterySection","6273","308","Volume Sphere","42999","2770","0","0","245123","31680",,"14","0",,"1","1"
"27527385","266698","79021","37495","59598","1","0","1","90218","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","0","90268","30986",,"y=1/2x+6","0",,"44","14"
"27527620","266698","79021","37495","59599","0","0","8","21960","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","3","4","83835","30986",,"2025-01-02","0","0","45",
"27527830","266698","79021","37495","59600","0","1","1","5510","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","2","5510","30986",,"6","0",,"46",
"27527848","266698","79021","37495","59601","0","1","1","31007","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","4","31007","30986",,"y=2/5x+6","0",,"47",
"27527942","266698","79021","37536","59762","1","0","1","65144","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","0","65193","30988",,"y=-1/5-4","0",,"48","15"
"27528199","266698","79021","37536","59763","0","1","1","11619","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","4","11619","30988",,"2025-01-05","0",,"49",
"27528243","266698","79021","37536","59764","0","1","1","7107","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","2","7107","30988",,"-4","0",,"50",
"27528266","266698","79021","37536","59765","0","0","2","13576","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","4","30794","30988",,"y=1/5-4","0",,"51",
"27528317","266698","79021","37546","59802","1","0","1","68086","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","0","68135","30989",,"y=1/2x-1","0",,"52","16"
"27528504","266698","79021","37546","59803","0","0","7","7795","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","4","4","61391","30989",,"2025-02-01","0","1","53",
"27528624","266698","79021","37546","59804","0","1","1","4923","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","2","4923","30989",,"-1","0",,"54",
"27528633","266698","79021","37546","59805","0","1","1","16690","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","4","16690","30989",,"y=-2/4x-1","0",,"55",
"27528692","266698","79021","37537","59766","1","0","1","48522","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","0","48571","30988",,"y=2/5x-6","0",,"56","17"
"27528784","266698","79021","37537","59767","0","1","1","15406","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","4","15406","30988",,"-0.4","0",,"57",
"27528826","266698","79021","37537","59768","0","1","1","6167","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","2","6167","30988",,"-6","0",,"58",
"27528848","266698","79021","37537","59769","0","1","1","13186","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","4","13186","30988",,"y=-2/5x-6","0",,"59",
"27528888","266698","79021","37526","59722","1","0","1","26955","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","0","27002","30987",,"y=-2/5x-5","0",,"60","18"
"27528942","266698","79021","37526","59723","0","0","2","24161","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","3","4","44473","30987",,,"1","0","61",
"27529042","266698","79021","37526","59724","0","1","1","6340","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","2","6340","30987",,"-5","0",,"62",
"27529080","266698","79021","37526","59725","0","1","1","18201","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","4","18201","30987",,"y=-5/2x-5","0",,"63",
"27529123","266698","79021","37506","59642","1","0","1","47536","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","0","47585","30985",,"y=1/5+2","0",,"64","19"
"27529301","266698","79021","37506","59643","0","0","2","4327","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","3","4","22285","30985",,,"1","0","65",
"27529392","266698","79021","37506","59644","0","1","1","4678","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","2","4678","30985",,"2","0",,"66",
"27529402","266698","79021","37506","59645","0","0","9","12942","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","4","4","100587","30985",,"y=-2/10+2","0","1","67",
"27529759","266698","79021","37505","59638","1","0","1","58131","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","0","58183","30985",,"y=1/9-5","0",,"68","20"
"27529954","266698","79021","37505","59639","0","0","3","12162","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","4","20492","30985",,"-0.111111111","0",,"69",
"27530037","266698","79021","37505","59640","0","1","1","7061","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","2","7061","30985",,"-5","0",,"70",
"27530085","266698","79021","37505","59641","0","0","2","13132","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","4","21872","30985",,"y=1/10-5","0",,"71",
"27530140","266698","79021","37527","59726","1","1","1","34847","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","0","34847","30987",,"y=2/4x-5","0",,"72","21"
"27734108","270270","79021","53203","93163","1","0","2","122320","tutor","algebra","7114","12351","127","MasterySection","7114","11","Venn Diagram","42999","2770","2","2","145517","52495",,"34","0","1","1","1"
"27734176","270270","79021","53236","93196","1","0","2","15694","tutor","algebra","7114","12351","127","MasterySection","7114","11","Venn Diagram","42999","2770","0","2","27847","52497",,"5","0",,"2","2"
"27734206","270270","79021","53191","93151","1","0","2","37502","tutor","algebra","7114","12351","127","MasterySection","7114","11","Venn Diagram","42999","2770","2","2","53009","52495",,"30","0","1","3","3"
"27734225","270270","79021","53207","93167","1","0","2","11810","tutor","algebra","7114","12351","127","MasterySection","7114","11","Venn Diagram","42999","2770","2","2","41294","52495",,"5","0","1","4","4"
"27734236","270270","79021","53226","93186","1","0","2","16614","tutor","algebra","7114","12351","127","MasterySection","7114","11","Venn Diagram","42999","2770","0","2","18782","52495",,"2","0",,"5","5"
"27734258","270270","79021","53187","93147","1","1","1","18377","tutor","algebra","7114","12351","127","MasterySection","7114","11","Venn Diagram","42999","2770","0","2","18377","52495",,"7","0",,"6","6"
"27734277","270270","79021","53186","93146","1","0","3","21872","tutor","algebra","7114","12351","127","MasterySection","7114","11","Venn Diagram","42999","2770","2","2","40701","52495",,"4","0","1","7","7"
"27734310","266698","79021","37535","59758","1","0","1","38782","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","0","38863","30988",,"y=1/9x-3","0",,"73","22"
"27813143","270270","79021","53254","93214","1","0","2","14621","tutor","algebra","7114","12351","127","MasterySection","7114","11","Venn Diagram","42999","2770","0","2","32027","52497",,"12","0",,"8","8"
"27813275","270270","79021","53221","93181","1","1","1","24401","tutor","algebra","7114","12351","127","MasterySection","7114","11","Venn Diagram","42999","2770","0","2","24401","52495",,"6","0",,"9","9"
"27813381","270270","79021","53237","93197","1","1","1","15379","tutor","algebra","7114","12351","127","MasterySection","7114","11","Venn Diagram","42999","2770","0","2","15379","52497",,"16","0",,"10","10"
"27813444","270270","79021","53271","93231","1","1","1","64723","tutor","algebra","7114","12351","127","MasterySection","7114","11","Venn Diagram","42999","2770","0","2","64723","52497",,"14","0",,"11","11"
"27813900","270271","79021","36813","57620","1","0","1","13893","tutor","algebra","5870","12351","128","MasterySection","5870","11","Venn Diagram","42999","2770","0","0","13977","30046",,"20","0",,"12","12"
"27814161","270271","79021","36786","57539","1","0","1","17713","tutor","algebra","5870","12351","128","MasterySection","5870","11","Venn Diagram","42999","2770","0","0","17795","30041",,"27","0",,"13","13"
"27814544","270271","79021","36769","57488","1","1","1","15759","tutor","algebra","5870","12351","128","MasterySection","5870","11","Venn Diagram","42999","2770","0","0","15759","30041",,"5","0",,"14","14"
"27814616","270271","79021","36773","57500","1","1","1","10004","tutor","algebra","5870","12351","128","MasterySection","5870","11","Venn Diagram","42999","2770","0","0","10004","30041",,"4","0",,"15","15"
"27814667","270271","79021","36788","57545","1","1","1","10797","tutor","algebra","5870","12351","128","MasterySection","5870","11","Venn Diagram","42999","2770","0","0","10797","30041",,"3","0",,"16","16"
"27815096","266698","79021","37535","59759","0","0","2","42887","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","4","46428","30988",,"-0.111111111","0",,"74",
"27815188","266698","79021","37535","59760","0","0","2","7460","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","2","9552","30988",,"-","0",,"75",
"27815207","266698","79021","37535","59761","0","1","1","17042","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","4","17042","30988",,"y=-1/10x-3","0",,"76",
"27815814","266698","79021","37494","59594","1","1","1","32812","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","0","32812","30986",,"y=3/2x-7","0",,"77","23"
"27815893","266698","79021","37547","59806","1","1","1","26822","tutor","algebra","5974","12351","94","MasterySection","5974","325","Write Linear Equation from Graph","42999","2770","0","0","26822","30989",,"y=2/10x-7","0",,"78","24"
"27925085","270272","79021","36760","57461","1","1","1","12523","tutor","algebra","5914","12351","129","MasterySection","5914","11","Venn Diagram","42999","2770","0","0","12523","30041",,"4","0",,"17","17"
"27925106","270272","79021","36773","57500","1","1","1","7636","tutor","algebra","5914","12351","129","MasterySection","5914","11","Venn Diagram","42999","2770","0","0","7636","30041",,"4","0",,"18","18"
"28116628","270273","79021","31334","46878","1","0","1","32069","tutor","algebra","5897","12351","130","MasterySection","5897","11","Venn Diagram","42999","2770","0","0","32107","30328",,"0.03","0",,"19","19"
"28116662","270273","79021","31322","46842","1","0","1","10223","tutor","algebra","5897","12351","130","MasterySection","5897","11","Venn Diagram","42999","2770","0","0","10262","30328",,"7","0",,"20","20"
"28116679","270273","79021","31313","46815","1","0","1","32759","tutor","algebra","5897","12351","130","MasterySection","5897","11","Venn Diagram","42999","2770","0","0","32797","30328",,"2","0",,"21","21"
"28116709","270273","79021","31351","46929","1","1","1","80680","tutor","algebra","5897","12351","130","MasterySection","5897","11","Venn Diagram","42999","2770","0","0","80680","30304",,"240","0",,"22","22"
"28116743","270273","79021","31362","46962","1","1","1","85745","tutor","algebra","5897","12351","130","MasterySection","5897","11","Venn Diagram","42999","2770","0","0","85745","30304",,"114","0",,"23","23"
"28191153","270273","79021","31327","46857","1","0","1","109088","tutor","algebra","5897","12351","130","MasterySection","5897","11","Venn Diagram","42999","2770","0","0","109269","30328",,"60","0",,"24","24"
"28191373","270273","79021","31311","46809","1","0","0","59434","tutor","algebra","5897","12351","130","MasterySection","5897","11","Venn Diagram","42999","2770","0","0","59434","30328",,,"2",,"25","25"
"28191487","270273","79021","31309","46803","1","0","1","176867","tutor","algebra","5897","12351","130","MasterySection","5897","11","Venn Diagram","42999","2770","0","0","176951","30328",,"150","0",,"26","26"
"28222243","270273","79021","31354","46938","1","0","1","29770","tutor","algebra","5897","12351","130","MasterySection","5897","11","Venn Diagram","42999","2770","0","0","29873","30304",,"30","0",,"27","27"
"28222770","270273","79021","31352","46932","1","0","0","53040","tutor","algebra","5897","12351","130","MasterySection","5897","11","Venn Diagram","42999","2770","0","0","53040","30304",,,"2",,"28","28"
"28266273","270273","79021","31329","46863","1","1","1","106408","tutor","algebra","5897","12351","130","MasterySection","5897","11","Venn Diagram","42999","2770","0","0","106408","30328",,"10","0",,"29","29"
"28266463","270273","79021","31330","46866","1","1","1","34882","tutor","algebra","5897","12351","130","MasterySection","5897","11","Venn Diagram","42999","2770","0","0","34882","30328",,"54","0",,"30","30"
"28266487","270273","79021","31308","46800","1","1","1","29499","tutor","algebra","5897","12351","130","MasterySection","5897","11","Venn Diagram","42999","2770","0","0","29499","30328",,"63","0",,"31","31"
"28266528","270274","79021","31319","46833","1","1","1","73554","tutor","algebra","5913","12351","131","MasterySection","5897","11","Venn Diagram","42999","2770","0","0","73554","30328",,"40","0",,"32","32"
"28266633","270274","79021","31329","46863","1","1","1","39406","tutor","algebra","5913","12351","131","MasterySection","5897","11","Venn Diagram","42999","2770","0","0","39406","30328",,"10","0",,"33","33"
"28266730","270275","79021","53639","93610","1","1","1","246245","tutor","algebra","7119","12351","132","MasterySection","7119","9","Stem and Leaf Plot","42999","2770","0","4","246245","52589",,"55.84","0",,"1","1"
"28444484","270276","79021","36904","57945","1","1","1","242876","tutor","algebra","5918","12351","133","MasterySection","5918","9","Stem and Leaf Plot","42999","2770","0","0","242876","30048",,"32","0",,"2","2"
"28444686","270276","79021","36892","57899","1","1","1","205998","tutor","algebra","5918","12351","133","MasterySection","5918","9","Stem and Leaf Plot","42999","2770","0","0","205998","30048",,"31","0",,"3","3"
"28490766","270277","79021","31971","48819","1","1","1","80598","tutor","algebra","5920","12351","134","MasterySection","5920","8","Scatter Plot","42999","2770","0","4","80598","31006",,"20","0",,"1","1"
"28490858","270277","79021","31976","48824","1","1","1","15888","tutor","algebra","5920","12351","134","MasterySection","5920","8","Scatter Plot","42999","2770","0","4","15888","31006",,"22","0",,"2","2"
"28623062","270282","79021","53114","93074","1","0","3","30186","tutor","fill_in_1","7113","12351","136","MasterySection","7113","4","Histogram as Table or Graph","42999","2770","0","3","525066","32117",,"21","0",,"1","1"
"28623391","270282","79021","53087","93047","1","1","1","130307","tutor","fill_in_1","7113","12351","136","MasterySection","7113","4","Histogram as Table or Graph","42999","2770","0","3","130307","32117",,"41","0",,"2","2"
"28623453","270282","79021","53164","93124","1","0","3","52915","tutor","fill_in_1","7113","12351","136","MasterySection","7113","4","Histogram as Table or Graph","42999","2770","0","3","152615","32148",,"59","0",,"3","3"
"28623581","270282","79021","53108","93068","1","1","1","79154","tutor","fill_in_1","7113","12351","136","MasterySection","7113","4","Histogram as Table or Graph","42999","2770","0","3","79154","32117",,"59","0",,"4","4"
"28623654","270282","79021","53185","93145","1","1","1","15693","tutor","fill_in_1","7113","12351","136","MasterySection","7113","4","Histogram as Table or Graph","42999","2770","0","3","15693","32148",,"20","0",,"5","5"
"28623675","270282","79021","53140","93100","1","1","1","26957","tutor","fill_in_1","7113","12351","136","MasterySection","7113","4","Histogram as Table or Graph","42999","2770","0","3","26957","32148",,"20","0",,"6","6"
"28775313","270279","79021","36523","56919","1","1","1","112488","tutor","algebra","5923","12351","137","MasterySection","5923","10","Table","42999","2770","0","0","112488","30370",,"26","0",,"1","1"
"28775385","270279","79021","36532","56946","1","1","1","12900","tutor","algebra","5923","12351","137","MasterySection","5923","10","Table","42999","2770","0","0","12900","30370",,"29","0",,"2","2"
"28867705","270280","79021","36465","56745","1","0","1","165954","tutor","algebra","5922","12351","138","MasterySection","5922","10","Table","42999","2770","0","0","165985","30369",,"53.5","0",,"3","3"
"28922083","270280","79021","36460","56730","1","1","1","161366","tutor","algebra","5922","12351","138","MasterySection","5922","10","Table","42999","2770","0","0","161366","30369",,"47","0",,"4","4"
"28922199","270280","79021","36511","56883","1","1","1","124488","tutor","algebra","5922","12351","138","MasterySection","5922","10","Table","42999","2770","0","0","124488","36483",,"42","0",,"5","5"
"28922300","270280","79021","36457","56721","1","1","1","186077","tutor","algebra","5922","12351","138","MasterySection","5922","10","Table","42999","2770","0","0","186077","30369",,"47","0",,"6","6"
"28922472","270281","79021","36586","57108","1","1","1","50638","tutor","algebra","5933","12351","139","MasterySection","5933","10","Table","42999","2770","0","0","50638","30375",,"11","0",,"7","7"
"28922493","270281","79021","36582","57096","1","1","1","11888","tutor","algebra","5933","12351","139","MasterySection","5933","10","Table","42999","2770","0","0","11888","30375",,"9","0",,"8","8"
"28998936","270283","79021","51805","91129","1","0","2","90215","tutor","algebra","7035","12351","140","MasterySection","7035","13","Median","42999","2770","0","3","190399","50237",,"40.416","0",,"5","5"
