"problem_id","initDifficulty","num","wrong_num","skill_id","skill_name"
"85735","0.22641509433962265","53","12","49","Ordering Positive Decimals"
"85736","0.5625","32","18","49","Ordering Positive Decimals"
"85737","0.631578947368421","38","24","49","Ordering Positive Decimals"
"85738","0.3076923076923077","26","8","49","Ordering Positive Decimals"
"85739","0.36363636363636365","33","12","49","Ordering Positive Decimals"
"85740","0.21621621621621623","37","8","49","Ordering Positive Decimals"
"85741","0.5531914893617021","47","26","49","Ordering Positive Decimals"
"85742","0.5277777777777778","36","19","49","Ordering Positive Decimals"
"85743","0.34210526315789475","38","13","49","Ordering Positive Decimals"
"85744","0.5","32","16","49","Ordering Positive Decimals"
"85745","0.52","50","26","49","Ordering Positive Decimals"
"85746","0.32608695652173914","46","15","49","Ordering Positive Decimals"
"85747","0.48717948717948717","39","19","49","Ordering Positive Decimals"
"85748","0.29545454545454547","44","13","49","Ordering Positive Decimals"
"85749","0.47619047619047616","42","20","49","Ordering Positive Decimals"
"85750","0.34375","32","11","49","Ordering Positive Decimals"
"85751","0.19047619047619047","42","8","49","Ordering Positive Decimals"
"85793","0.0967741935483871","31","3","47","Conversion of Fraction Decimals Percents"
"85794","0.13793103448275862","29","4","47","Conversion of Fraction Decimals Percents"
"85795","0.07692307692307693","26","2","47","Conversion of Fraction Decimals Percents"
"85796","0.14814814814814814","27","4","47","Conversion of Fraction Decimals Percents"
"85797","0.2","25","5","47","Conversion of Fraction Decimals Percents"
"85798","0.07142857142857142","28","2","47","Conversion of Fraction Decimals Percents"
"85799","0.15384615384615385","26","4","47","Conversion of Fraction Decimals Percents"
"85800","0.09090909090909091","22","2","47","Conversion of Fraction Decimals Percents"
"85801","0.1875","32","6","47","Conversion of Fraction Decimals Percents"
"85802","0.22857142857142856","35","8","47","Conversion of Fraction Decimals Percents"
"85803","0.15625","32","5","47","Conversion of Fraction Decimals Percents"
"85804","0.11428571428571428","35","4","47","Conversion of Fraction Decimals Percents"
"85805","0.25806451612903225","31","8","47","Conversion of Fraction Decimals Percents"
"85806","0.26666666666666666","30","8","47","Conversion of Fraction Decimals Percents"
"85807","0.3888888888888889","36","14","47","Conversion of Fraction Decimals Percents"
"85808","0.13043478260869565","23","3","47","Conversion of Fraction Decimals Percents"
"85809","0.09090909090909091","22","2","47","Conversion of Fraction Decimals Percents"
"85810","0.15","40","6","47","Conversion of Fraction Decimals Percents"
"85811","0.34375","32","11","47","Conversion of Fraction Decimals Percents"
"85812","0.0967741935483871","31","3","47","Conversion of Fraction Decimals Percents"
"85813","0.1935483870967742","31","6","47","Conversion of Fraction Decimals Percents"
"85814","0.11538461538461539","26","3","47","Conversion of Fraction Decimals Percents"
"85815","0.15625","32","5","47","Conversion of Fraction Decimals Percents"
"85816","0.2631578947368421","19","5","47","Conversion of Fraction Decimals Percents"
"85817","0.1875","32","6","47","Conversion of Fraction Decimals Percents"
"85818","0.2","30","6","47","Conversion of Fraction Decimals Percents"
"85819","0.1724137931034483","29","5","47","Conversion of Fraction Decimals Percents"
"85820","0.1794871794871795","39","7","47","Conversion of Fraction Decimals Percents"
"85821","0.15151515151515152","33","5","47","Conversion of Fraction Decimals Percents"
"85822","0.18518518518518517","27","5","47","Conversion of Fraction Decimals Percents"
"85823","0.3","20","6","47","Conversion of Fraction Decimals Percents"
"85824","0.1875","32","6","47","Conversion of Fraction Decimals Percents"
"85825","0.1111111111111111","27","3","47","Conversion of Fraction Decimals Percents"
"85826","0.16666666666666666","24","4","47","Conversion of Fraction Decimals Percents"
"85827","0.13793103448275862","29","4","47","Conversion of Fraction Decimals Percents"
"85828","0.3181818181818182","22","7","47","Conversion of Fraction Decimals Percents"
"85829","0.12903225806451613","31","4","47","Conversion of Fraction Decimals Percents"
"85830","0.07142857142857142","28","2","47","Conversion of Fraction Decimals Percents"
"85831","0.41025641025641024","39","16","47","Conversion of Fraction Decimals Percents"
"85832","0.19230769230769232","26","5","47","Conversion of Fraction Decimals Percents"
"85833","0.37037037037037035","27","10","47","Conversion of Fraction Decimals Percents"
"85834","0.36363636363636365","33","12","47","Conversion of Fraction Decimals Percents"
"85835","0.17391304347826086","23","4","47","Conversion of Fraction Decimals Percents"
"85836","0.22727272727272727","22","5","47","Conversion of Fraction Decimals Percents"
"85837","0.2903225806451613","31","9","47","Conversion of Fraction Decimals Percents"
"85838","0.1935483870967742","31","6","47","Conversion of Fraction Decimals Percents"
"85839","0.16666666666666666","24","4","47","Conversion of Fraction Decimals Percents"
"85840","0.10344827586206896","29","3","47","Conversion of Fraction Decimals Percents"
"85841","0.2631578947368421","38","10","47","Conversion of Fraction Decimals Percents"
"85842","0.13333333333333333","30","4","47","Conversion of Fraction Decimals Percents"
"85843","0.26666666666666666","30","8","47","Conversion of Fraction Decimals Percents"
"85844","0.17142857142857143","35","6","47","Conversion of Fraction Decimals Percents"
"85845","0.25","20","5","47","Conversion of Fraction Decimals Percents"
"85846","0.3548387096774194","31","11","47","Conversion of Fraction Decimals Percents"
"85847","0.3548387096774194","31","11","47","Conversion of Fraction Decimals Percents"
"85848","0.37037037037037035","27","10","47","Conversion of Fraction Decimals Percents"
"85849","0.2702702702702703","37","10","47","Conversion of Fraction Decimals Percents"
"85850","0.2222222222222222","27","6","47","Conversion of Fraction Decimals Percents"
"85851","0.3","20","6","47","Conversion of Fraction Decimals Percents"
"85852","0.26666666666666666","15","4","47","Conversion of Fraction Decimals Percents"
"85853","0.13043478260869565","23","3","47","Conversion of Fraction Decimals Percents"
"85854","0.22857142857142856","35","8","47","Conversion of Fraction Decimals Percents"
"85855","0.3793103448275862","29","11","47","Conversion of Fraction Decimals Percents"
"85856","0.17142857142857143","35","6","47","Conversion of Fraction Decimals Percents"
"85857","0.3125","32","10","47","Conversion of Fraction Decimals Percents"
"85858","0.4583333333333333","24","11","47","Conversion of Fraction Decimals Percents"
"85859","0.20930232558139536","43","9","47","Conversion of Fraction Decimals Percents"
"85860","0.15151515151515152","33","5","47","Conversion of Fraction Decimals Percents"
"85861","0.28125","32","9","47","Conversion of Fraction Decimals Percents"
"85862","0.18181818181818182","33","6","47","Conversion of Fraction Decimals Percents"
"85863","0.10714285714285714","28","3","47","Conversion of Fraction Decimals Percents"
"85864","0.2857142857142857","28","8","47","Conversion of Fraction Decimals Percents"
"85865","0.16666666666666666","30","5","47","Conversion of Fraction Decimals Percents"
"85866","0.23333333333333334","30","7","47","Conversion of Fraction Decimals Percents"
"85867","0.23076923076923078","26","6","47","Conversion of Fraction Decimals Percents"
"85868","0.375","24","9","47","Conversion of Fraction Decimals Percents"
"85869","0.15","40","6","47","Conversion of Fraction Decimals Percents"
"85870","0.18518518518518517","27","5","47","Conversion of Fraction Decimals Percents"
"85871","0.24","25","6","47","Conversion of Fraction Decimals Percents"
"85872","0.16129032258064516","31","5","47","Conversion of Fraction Decimals Percents"
"85873","0.16","25","4","47","Conversion of Fraction Decimals Percents"
"85874","0.32142857142857145","28","9","47","Conversion of Fraction Decimals Percents"
"85875","0.14814814814814814","27","4","47","Conversion of Fraction Decimals Percents"
"85876","0.18181818181818182","33","6","47","Conversion of Fraction Decimals Percents"
"85877","0.20833333333333334","24","5","47","Conversion of Fraction Decimals Percents"
"85878","0.16129032258064516","31","5","47","Conversion of Fraction Decimals Percents"
"85879","0.3076923076923077","26","8","47","Conversion of Fraction Decimals Percents"
"85880","0.2222222222222222","27","6","47","Conversion of Fraction Decimals Percents"
"85881","0.22580645161290322","31","7","47","Conversion of Fraction Decimals Percents"
"85882","0.10344827586206896","29","3","47","Conversion of Fraction Decimals Percents"
"85883","0.07142857142857142","28","2","47","Conversion of Fraction Decimals Percents"
"85884","0.175","40","7","47","Conversion of Fraction Decimals Percents"
"85885","0.32","25","8","47","Conversion of Fraction Decimals Percents"
"85886","0.09090909090909091","33","3","47","Conversion of Fraction Decimals Percents"
"85887","0.23333333333333334","30","7","47","Conversion of Fraction Decimals Percents"
"85888","0.17391304347826086","23","4","47","Conversion of Fraction Decimals Percents"
"85889","0.05555555555555555","36","2","47","Conversion of Fraction Decimals Percents"
"85890","0.41379310344827586","29","12","47","Conversion of Fraction Decimals Percents"
"85891","0.23076923076923078","26","6","47","Conversion of Fraction Decimals Percents"
"85892","0.2222222222222222","27","6","47","Conversion of Fraction Decimals Percents"
"85893","0.6415094339622641","53","34","47","Conversion of Fraction Decimals Percents"
"85894","0.5471698113207547","53","29","47","Conversion of Fraction Decimals Percents"
"85895","0.09230769230769231","65","6","47","Conversion of Fraction Decimals Percents"
"85896","0.11320754716981132","53","6","47","Conversion of Fraction Decimals Percents"
"85897","0.6136363636363636","44","27","47","Conversion of Fraction Decimals Percents"
"85898","0.1836734693877551","49","9","47","Conversion of Fraction Decimals Percents"
"85899","0.5769230769230769","52","30","47","Conversion of Fraction Decimals Percents"
"85900","0.49230769230769234","65","32","47","Conversion of Fraction Decimals Percents"
"85901","0.2542372881355932","59","15","47","Conversion of Fraction Decimals Percents"
"85902","0.5208333333333334","48","25","47","Conversion of Fraction Decimals Percents"
"85903","0.3673469387755102","49","18","47","Conversion of Fraction Decimals Percents"
"85904","0.7592592592592593","54","41","47","Conversion of Fraction Decimals Percents"
"85905","0.6415094339622641","53","34","47","Conversion of Fraction Decimals Percents"
"85906","0.25","48","12","47","Conversion of Fraction Decimals Percents"
"85907","0.5423728813559322","59","32","47","Conversion of Fraction Decimals Percents"
"85908","0.17307692307692307","52","9","47","Conversion of Fraction Decimals Percents"
"85909","0.3793103448275862","58","22","47","Conversion of Fraction Decimals Percents"
"85910","0.08333333333333333","48","4","47","Conversion of Fraction Decimals Percents"
"85911","0.5294117647058824","51","27","47","Conversion of Fraction Decimals Percents"
"85925","0.5686274509803921","51","29","47","Conversion of Fraction Decimals Percents"
"85926","0.56","50","28","47","Conversion of Fraction Decimals Percents"
"85927","0.296875","64","19","47","Conversion of Fraction Decimals Percents"
"85928","0.5660377358490566","53","30","47","Conversion of Fraction Decimals Percents"
"85929","0.5517241379310345","58","32","47","Conversion of Fraction Decimals Percents"
"85930","0.6","65","39","47","Conversion of Fraction Decimals Percents"
"85931","0.38461538461538464","52","20","47","Conversion of Fraction Decimals Percents"
"85932","0.484375","64","31","47","Conversion of Fraction Decimals Percents"
"85933","0.5531914893617021","47","26","47","Conversion of Fraction Decimals Percents"
"85934","0.5517241379310345","58","32","47","Conversion of Fraction Decimals Percents"
"85936","0.15384615384615385","52","8","47","Conversion of Fraction Decimals Percents"
"85937","0.42592592592592593","54","23","47","Conversion of Fraction Decimals Percents"
"85938","0.6","55","33","47","Conversion of Fraction Decimals Percents"
"85939","0.5813953488372093","43","25","47","Conversion of Fraction Decimals Percents"
"85940","0.5087719298245614","57","29","47","Conversion of Fraction Decimals Percents"
"85941","0.5283018867924528","53","28","47","Conversion of Fraction Decimals Percents"
"85942","0.5686274509803921","51","29","47","Conversion of Fraction Decimals Percents"
"85943","0.5178571428571429","56","29","47","Conversion of Fraction Decimals Percents"
"85944","0.6326530612244898","49","31","47","Conversion of Fraction Decimals Percents"
"85945","0.5918367346938775","49","29","47","Conversion of Fraction Decimals Percents"
"85946","0.6","55","33","47","Conversion of Fraction Decimals Percents"
"85947","0.65","60","39","47","Conversion of Fraction Decimals Percents"
"85948","0.5555555555555556","63","35","47","Conversion of Fraction Decimals Percents"
"85949","0.3090909090909091","55","17","47","Conversion of Fraction Decimals Percents"
"85950","0.4262295081967213","61","26","47","Conversion of Fraction Decimals Percents"
"85951","0.40816326530612246","49","20","47","Conversion of Fraction Decimals Percents"
"85952","0.6557377049180327","61","40","47","Conversion of Fraction Decimals Percents"
"85953","0.3090909090909091","55","17","47","Conversion of Fraction Decimals Percents"
"85954","0.5087719298245614","57","29","47","Conversion of Fraction Decimals Percents"
"85955","0.4925373134328358","67","33","47","Conversion of Fraction Decimals Percents"
"85956","0.4444444444444444","45","20","47","Conversion of Fraction Decimals Percents"
"85957","0.5925925925925926","54","32","47","Conversion of Fraction Decimals Percents"
"85958","0.175","40","7","47","Conversion of Fraction Decimals Percents"
"85959","0.38181818181818183","55","21","47","Conversion of Fraction Decimals Percents"
"85960","0.39655172413793105","58","23","47","Conversion of Fraction Decimals Percents"
"85961","0.39215686274509803","51","20","47","Conversion of Fraction Decimals Percents"
"85962","0.6727272727272727","55","37","47","Conversion of Fraction Decimals Percents"
"85963","0.6060606060606061","66","40","47","Conversion of Fraction Decimals Percents"
"85964","0.5084745762711864","59","30","47","Conversion of Fraction Decimals Percents"
"85965","0.5333333333333333","45","24","47","Conversion of Fraction Decimals Percents"
"85966","0.41509433962264153","53","22","47","Conversion of Fraction Decimals Percents"
"85967","0.5789473684210527","57","33","47","Conversion of Fraction Decimals Percents"
"85968","0.38181818181818183","55","21","47","Conversion of Fraction Decimals Percents"
"85969","0.12280701754385964","57","7","47","Conversion of Fraction Decimals Percents"
"85970","0.8412698412698413","63","53","47","Conversion of Fraction Decimals Percents"
"85971","0.4603174603174603","63","29","47","Conversion of Fraction Decimals Percents"
"85972","0.5490196078431373","51","28","47","Conversion of Fraction Decimals Percents"
"85973","0.6595744680851063","47","31","47","Conversion of Fraction Decimals Percents"
"85974","0.3333333333333333","48","16","47","Conversion of Fraction Decimals Percents"
"85975","0.5","54","27","47","Conversion of Fraction Decimals Percents"
"86045","0.19148936170212766","47","9","47","Conversion of Fraction Decimals Percents"
"86046","0.6724137931034483","58","39","47","Conversion of Fraction Decimals Percents"
"86047","0.7254901960784313","51","37","47","Conversion of Fraction Decimals Percents"
"86048","0.7407407407407407","54","40","47","Conversion of Fraction Decimals Percents"
"86049","0.5517241379310345","58","32","47","Conversion of Fraction Decimals Percents"
"86050","0.49019607843137253","51","25","47","Conversion of Fraction Decimals Percents"
"86051","0.13725490196078433","51","7","47","Conversion of Fraction Decimals Percents"
"86052","0.54","50","27","47","Conversion of Fraction Decimals Percents"
"86053","0.5344827586206896","58","31","47","Conversion of Fraction Decimals Percents"
"86054","0.3559322033898305","59","21","47","Conversion of Fraction Decimals Percents"
"86061","0.5961538461538461","52","31","47","Conversion of Fraction Decimals Percents"
"86062","0.5961538461538461","52","31","47","Conversion of Fraction Decimals Percents"
"86063","0.5111111111111111","45","23","47","Conversion of Fraction Decimals Percents"
"86064","0.47368421052631576","57","27","47","Conversion of Fraction Decimals Percents"
"86065","0.5492957746478874","71","39","47","Conversion of Fraction Decimals Percents"
"86066","0.5072463768115942","69","35","47","Conversion of Fraction Decimals Percents"
"86067","0.46296296296296297","54","25","47","Conversion of Fraction Decimals Percents"
"86068","0.14516129032258066","62","9","47","Conversion of Fraction Decimals Percents"
"86069","0.55","40","22","47","Conversion of Fraction Decimals Percents"
"86070","0.5681818181818182","44","25","47","Conversion of Fraction Decimals Percents"
"86071","0.45454545454545453","44","20","47","Conversion of Fraction Decimals Percents"
"86072","0.40350877192982454","57","23","47","Conversion of Fraction Decimals Percents"
"86073","0.6938775510204082","49","34","47","Conversion of Fraction Decimals Percents"
"86074","0.5","50","25","47","Conversion of Fraction Decimals Percents"
"86075","0.6417910447761194","67","43","47","Conversion of Fraction Decimals Percents"
"86076","0.65625","64","42","47","Conversion of Fraction Decimals Percents"
"86077","0.06451612903225806","62","4","47","Conversion of Fraction Decimals Percents"
"86078","0.43103448275862066","58","25","47","Conversion of Fraction Decimals Percents"
"86079","0.40816326530612246","49","20","47","Conversion of Fraction Decimals Percents"
"86080","0.3333333333333333","60","20","47","Conversion of Fraction Decimals Percents"
"86096","0.625","16","10","70","Percent Of"
"86097","0.5625","16","9","70","Percent Of"
"86098","0.4444444444444444","18","8","70","Percent Of"
"86099","0.4117647058823529","17","7","70","Percent Of"
"86100","0.4166666666666667","12","5","70","Percent Of"
"86101","0.42105263157894735","19","8","70","Percent Of"
"86102","0.3125","16","5","70","Percent Of"
"86103","0.25","20","5","70","Percent Of"
"86104","0.5714285714285714","21","12","70","Percent Of"
"86105","0.5789473684210527","19","11","70","Percent Of"
"86116","0.47058823529411764","17","8","70","Percent Of"
"86117","0.45454545454545453","11","5","70","Percent Of"
"86118","0.5","14","7","70","Percent Of"
"86119","0.4666666666666667","15","7","70","Percent Of"
"86120","0.23076923076923078","13","3","70","Percent Of"
"86121","0.2777777777777778","18","5","70","Percent Of"
"86122","0.47368421052631576","19","9","70","Percent Of"
"86123","0.375","16","6","70","Percent Of"
"86124","0.5833333333333334","12","7","70","Percent Of"
"86125","0.08333333333333333","12","1","70","Percent Of"
"86137","0.3939393939393939","33","13","65","Least Common Multiple"
"86138","0.3103448275862069","29","9","65","Least Common Multiple"
"86139","0.3181818181818182","44","14","65","Least Common Multiple"
"86140","0.30952380952380953","42","13","65","Least Common Multiple"
"86141","0.17073170731707318","41","7","65","Least Common Multiple"
"86142","0.4523809523809524","42","19","65","Least Common Multiple"
"86143","0.2857142857142857","49","14","65","Least Common Multiple"
"86144","0.3103448275862069","29","9","65","Least Common Multiple"
"86145","0.25925925925925924","27","7","65","Least Common Multiple"
"86146","0.32608695652173914","46","15","65","Least Common Multiple"
"86147","0.2903225806451613","31","9","65","Least Common Multiple"
"86148","0.3125","32","10","65","Least Common Multiple"
"86149","0.20454545454545456","44","9","65","Least Common Multiple"
"86150","0.25","32","8","65","Least Common Multiple"
"86151","0.2857142857142857","35","10","65","Least Common Multiple"
"86152","0.43243243243243246","37","16","65","Least Common Multiple"
"86153","0.35714285714285715","28","10","65","Least Common Multiple"
"86154","0.19444444444444445","36","7","65","Least Common Multiple"
"86155","0.2631578947368421","38","10","65","Least Common Multiple"
"86156","0.24390243902439024","41","10","65","Least Common Multiple"
"86157","0.25","44","11","65","Least Common Multiple"
"86158","0.2222222222222222","36","8","65","Least Common Multiple"
"86159","0.2978723404255319","47","14","65","Least Common Multiple"
"86160","0.26666666666666666","45","12","65","Least Common Multiple"
"86161","0.18181818181818182","33","6","65","Least Common Multiple"
"86162","0.5263157894736842","38","20","65","Least Common Multiple"
"86163","0.3870967741935484","31","12","65","Least Common Multiple"
"86164","0.16279069767441862","43","7","65","Least Common Multiple"
"86165","0.23255813953488372","43","10","65","Least Common Multiple"
"86166","0.2727272727272727","33","9","65","Least Common Multiple"
"86167","0.27906976744186046","43","12","65","Least Common Multiple"
"86168","0.23529411764705882","34","8","65","Least Common Multiple"
"86169","0.3076923076923077","26","8","65","Least Common Multiple"
"86170","0.19230769230769232","26","5","65","Least Common Multiple"
"86171","0.3333333333333333","30","10","65","Least Common Multiple"
"86172","0.17857142857142858","28","5","65","Least Common Multiple"
"86173","0.2777777777777778","36","10","65","Least Common Multiple"
"86187","0.5121951219512195","41","21","65","Least Common Multiple"
"86188","0.47368421052631576","38","18","65","Least Common Multiple"
"86189","0.2653061224489796","49","13","65","Least Common Multiple"
"86190","0.475","40","19","65","Least Common Multiple"
"86191","0.37777777777777777","45","17","65","Least Common Multiple"
"86192","0.3548387096774194","31","11","65","Least Common Multiple"
"86193","0.4230769230769231","26","11","65","Least Common Multiple"
"86194","0.2727272727272727","33","9","65","Least Common Multiple"
"86195","0.4","45","18","65","Least Common Multiple"
"86196","0.4375","32","14","65","Least Common Multiple"
"86197","0.36666666666666664","30","11","65","Least Common Multiple"
"86198","0.3333333333333333","30","10","65","Least Common Multiple"
"86199","0.43333333333333335","30","13","65","Least Common Multiple"
"86200","0.43243243243243246","37","16","65","Least Common Multiple"
"86201","0.3684210526315789","38","14","65","Least Common Multiple"
"86202","0.48484848484848486","33","16","65","Least Common Multiple"
"86203","0.40425531914893614","47","19","65","Least Common Multiple"
"86204","0.32432432432432434","37","12","65","Least Common Multiple"
"86205","0.41379310344827586","29","12","65","Least Common Multiple"
"86206","0.2222222222222222","36","8","65","Least Common Multiple"
"86207","0.37777777777777777","45","17","65","Least Common Multiple"
"86208","0.45714285714285713","35","16","65","Least Common Multiple"
"86209","0.47368421052631576","38","18","65","Least Common Multiple"
"86210","0.36363636363636365","44","16","65","Least Common Multiple"
"86211","0.3888888888888889","18","7","65","Least Common Multiple"
"86212","0.34210526315789475","38","13","65","Least Common Multiple"
"86213","0.4772727272727273","44","21","65","Least Common Multiple"
"86214","0.4","35","14","65","Least Common Multiple"
"86215","0.4722222222222222","36","17","65","Least Common Multiple"
"86216","0.4074074074074074","27","11","65","Least Common Multiple"
"86217","0.35135135135135137","37","13","65","Least Common Multiple"
"86218","0.525","40","21","65","Least Common Multiple"
"86219","0.4","35","14","65","Least Common Multiple"
"86220","0.4634146341463415","41","19","65","Least Common Multiple"
"86221","0.37209302325581395","43","16","65","Least Common Multiple"
"86222","0.3225806451612903","31","10","65","Least Common Multiple"
"86223","0.29411764705882354","34","10","65","Least Common Multiple"
"86224","0.4146341463414634","41","17","65","Least Common Multiple"
"86225","0.3157894736842105","38","12","65","Least Common Multiple"
"86226","0.3333333333333333","42","14","65","Least Common Multiple"
"86227","0.6388888888888888","36","23","65","Least Common Multiple"
"86228","0.2631578947368421","38","10","65","Least Common Multiple"
"86229","0.6296296296296297","27","17","65","Least Common Multiple"
"86230","0.35","40","14","65","Least Common Multiple"
"86231","0.4090909090909091","44","18","65","Least Common Multiple"
"86232","0.4857142857142857","35","17","65","Least Common Multiple"
"86233","0.4444444444444444","36","16","65","Least Common Multiple"
"86234","0.38461538461538464","39","15","65","Least Common Multiple"
"86235","0.38235294117647056","34","13","65","Least Common Multiple"
"86236","0.3488372093023256","43","15","65","Least Common Multiple"
"86239","0","3","0","80","Scale Factor"
"86240","0.6","5","3","80","Scale Factor"
"86241","0","2","0","80","Scale Factor"
"86242","0.5","4","2","80","Scale Factor"
"86243","0","3","0","80","Scale Factor"
"86244","0","3","0","80","Scale Factor"
"86245","0.5","2","1","80","Scale Factor"
"86246","0","2","0","80","Scale Factor"
"86247","0.6","5","3","80","Scale Factor"
"86248","0.3333333333333333","3","1","80","Scale Factor"
"86249","0","1","0","80","Scale Factor"
"86250","1","1","1","80","Scale Factor"
"86252","1","2","2","80","Scale Factor"
"86253","0","2","0","80","Scale Factor"
"86254","1","1","1","80","Scale Factor"
"86255","0","1","0","80","Scale Factor"
"86256","0","1","0","80","Scale Factor"
"86257","0","1","0","80","Scale Factor"
"86258","0","2","0","80","Scale Factor"
"86259","0.25","4","1","80","Scale Factor"
"86260","1","1","1","80","Scale Factor"
"86261","0","2","0","80","Scale Factor"
"86262","0","2","0","80","Scale Factor"
"86263","0.3333333333333333","3","1","80","Scale Factor"
"86264","0.16666666666666666","6","1","80","Scale Factor"
"86265","0","5","0","80","Scale Factor"
"86266","0","1","0","80","Scale Factor"
"86267","0.5","2","1","80","Scale Factor"
"86268","0.5","2","1","80","Scale Factor"
"86269","0","1","0","80","Scale Factor"
"86270","0.3333333333333333","3","1","80","Scale Factor"
"86271","0.25","4","1","80","Scale Factor"
"86272","1","2","2","80","Scale Factor"
"86273","0.2857142857142857","7","2","80","Scale Factor"
"86274","0.25","4","1","80","Scale Factor"
"86275","0.3333333333333333","3","1","80","Scale Factor"
"86276","0","2","0","80","Scale Factor"
"86277","0.5","6","3","80","Scale Factor"
"86278","0.5","2","1","80","Scale Factor"
"86279","0","2","0","80","Scale Factor"
"86280","0.2","5","1","80","Scale Factor"
"86281","0.5","4","2","80","Scale Factor"
"86282","0.3333333333333333","6","2","80","Scale Factor"
"86283","0.3333333333333333","3","1","80","Scale Factor"
"86284","0","2","0","80","Scale Factor"
"86285","0.5","6","3","80","Scale Factor"
"86286","0","2","0","80","Scale Factor"
"86287","0.6666666666666666","3","2","80","Scale Factor"
"86288","0","2","0","80","Scale Factor"
"86289","1","3","3","80","Scale Factor"
"86290","0.6666666666666666","3","2","80","Scale Factor"
"86291","0.5","2","1","80","Scale Factor"
"86292","0.3333333333333333","3","1","80","Scale Factor"
"86293","0","1","0","80","Scale Factor"
"86294","0.2","5","1","80","Scale Factor"
"86295","0","5","0","80","Scale Factor"
"86297","0.6666666666666666","3","2","80","Scale Factor"
"86298","0.6666666666666666","3","2","80","Scale Factor"
"86299","0.25","4","1","80","Scale Factor"
"86300","0.6666666666666666","3","2","80","Scale Factor"
"86301","0.75","4","3","80","Scale Factor"
"86302","0","2","0","80","Scale Factor"
"86303","0","1","0","80","Scale Factor"
"86304","0","2","0","80","Scale Factor"
"86305","0.25","4","1","80","Scale Factor"
"86306","0","3","0","80","Scale Factor"
"86307","0.3333333333333333","6","2","80","Scale Factor"
"86308","1","1","1","80","Scale Factor"
"86311","0.21153846153846154","52","11","280","Addition and Subtraction Fractions"
"86312","0.2833333333333333","60","17","280","Addition and Subtraction Fractions"
"86313","0.4","45","18","280","Addition and Subtraction Fractions"
"86314","0.42592592592592593","54","23","280","Addition and Subtraction Fractions"
"86315","0.40425531914893614","47","19","280","Addition and Subtraction Fractions"
"86316","0.4418604651162791","43","19","280","Addition and Subtraction Fractions"
"86317","0.40476190476190477","42","17","280","Addition and Subtraction Fractions"
"86318","0.3617021276595745","47","17","280","Addition and Subtraction Fractions"
"86319","0.30158730158730157","63","19","280","Addition and Subtraction Fractions"
"86320","0.2711864406779661","59","16","280","Addition and Subtraction Fractions"
"86322","0.5454545454545454","33","18","280","Addition and Subtraction Fractions"
"86323","0.35714285714285715","42","15","280","Addition and Subtraction Fractions"
"86324","0.32558139534883723","43","14","280","Addition and Subtraction Fractions"
"86325","0.5","46","23","280","Addition and Subtraction Fractions"
"86326","0.34","50","17","280","Addition and Subtraction Fractions"
"86327","0.4418604651162791","43","19","280","Addition and Subtraction Fractions"
"86328","0.4090909090909091","44","18","280","Addition and Subtraction Fractions"
"86329","0.325","40","13","280","Addition and Subtraction Fractions"
"86330","0.3958333333333333","48","19","280","Addition and Subtraction Fractions"
"86331","0.45161290322580644","31","14","280","Addition and Subtraction Fractions"
"86332","0.2702702702702703","37","10","280","Addition and Subtraction Fractions"
"86341","0.5757575757575758","33","19","280","Addition and Subtraction Fractions"
"86342","0.5588235294117647","34","19","280","Addition and Subtraction Fractions"
"86343","0.2702702702702703","37","10","280","Addition and Subtraction Fractions"
"86344","0.4411764705882353","34","15","280","Addition and Subtraction Fractions"
"86345","0.3333333333333333","36","12","280","Addition and Subtraction Fractions"
"86346","0.4358974358974359","39","17","280","Addition and Subtraction Fractions"
"86347","0.41025641025641024","39","16","280","Addition and Subtraction Fractions"
"86348","0.44680851063829785","47","21","280","Addition and Subtraction Fractions"
"86349","0.6","40","24","280","Addition and Subtraction Fractions"
"86350","0.43243243243243246","37","16","280","Addition and Subtraction Fractions"
"86352","0.38461538461538464","39","15","280","Addition and Subtraction Fractions"
"86353","0.4090909090909091","44","18","280","Addition and Subtraction Fractions"
"86354","0.41935483870967744","31","13","280","Addition and Subtraction Fractions"
"86355","0.32","25","8","280","Addition and Subtraction Fractions"
"86356","0.4444444444444444","27","12","280","Addition and Subtraction Fractions"
"86357","0.425","40","17","280","Addition and Subtraction Fractions"
"86358","0.4411764705882353","34","15","280","Addition and Subtraction Fractions"
"86359","0.38461538461538464","26","10","280","Addition and Subtraction Fractions"
"86360","0.42424242424242425","33","14","280","Addition and Subtraction Fractions"
"86361","0.5526315789473685","38","21","280","Addition and Subtraction Fractions"
"86367","0.5","6","3","80","Scale Factor"
"86368","1","3","3","80","Scale Factor"
"86369","0.5","2","1","80","Scale Factor"
"86370","0","3","0","80","Scale Factor"
"86371","0","3","0","80","Scale Factor"
"86372","0","2","0","80","Scale Factor"
"86373","0.42857142857142855","7","3","80","Scale Factor"
"86374","0","2","0","80","Scale Factor"
"86375","0.6666666666666666","6","4","80","Scale Factor"
"86377","0.375","8","3","80","Scale Factor"
"86378","0.3333333333333333","3","1","80","Scale Factor"
"86379","0.5","2","1","80","Scale Factor"
"86380","0","1","0","80","Scale Factor"
"86381","0","1","0","80","Scale Factor"
"86382","0.5","4","2","80","Scale Factor"
"86383","0.5","4","2","80","Scale Factor"
"86384","0.5","2","1","80","Scale Factor"
"86385","0","1","0","80","Scale Factor"
